event_category,event_group,event_subgroup,event_type,place,event_start_date,comments,fatalities,injured_/_infected,evacuated,estimated_total_cost,normalized_total_cost,event_end_date,federal_dfaa_payments,provincial_dfaa_payments,provincial_department_payments,municipal_costs,ogd_costs,insurance_payments,ngo_payments,utility_-_people_affected,magnitude,unnamed:_22
Disaster,Natural,Biological,Epidemic,Canada,4/18/1953 12:00:00 AM,"1953 was the worst polio year in Canadian history. There were 8,878 cases across all the Provinces and 159 in the Territories with 494 and 12 deaths, respectively. British Columbia (cases=797; deaths=30), Alberta (1,472; 108), Manitoba (2,317; 91), Newfoundland and Labrador (233; 11) and the Yukon (142; 9) all experienced record years. The most impacted province was Manitoba; at its peak in August there were 244 cases per week. In Manitoba alone, 165 individuals required iron lungs whereupon 62 died; 92 individuals required iron lungs in Winnipeg alone. As a result of contracting polio in 1953, roughly 3,000 Canadians were left with disabilities.",506.0,9037.0,0.0,,,2/28/1954 12:00:00 AM,,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Tornado,Sarnia ON,5/21/1953 12:00:00 AM,"Sarnia ON, May 21, 1953. 7 dead, 40 injured and 500 left homeless.",7.0,40.0,500.0,,,5/21/1953 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Heat Event,Toronto ON,8/24/1953 12:00:00 AM,"Toronto ON, August 24 - September 5, 1953; 1 person died of heat-related fever; 186 cases of heat prostration and injury were reported at the Canadian National Exhibition.  Water consumption levels reached record levels of 182 million gallons for Toronto area on September 2.",1.0,186.0,0.0,,,9/5/1953 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Avalanche,Lake Louise AB,7/11/1955 12:00:00 AM,"Mount Temple, Lake Louise AB, July 11, 1955. 7 skiers killed; inexperienced climbers were swept away by an avalanche.",7.0,0.0,0.0,,,7/11/1955 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Nicolet QC,11/12/1955 12:00:00 AM,"Nicolet QC, November 12, 1955. 3 dead, 2000 evacuated, 6 injured; a landslide carried six buildings into a huge crater on the shore of the Nicolet River.",3.0,6.0,2000.0,,,11/12/1955 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Toronto ON,10/14/1954 12:00:00 AM,"Toronto Ontario, October 14-15, 1954.  Hurricane Hazel; 81 dead; 7472 people (based on 1,868 families of 4) left homeless; winds reached 124 km/h; as much as 111 mm of rain fell in 12 hours in some areas; over 210 mm of rain fell over two days, causing severe flooding in the flood-plain regions (low lying areas) of the Don and Humber Rivers and the Etobicoke and Mimico Creeks; the area hit hardest by the storm (in terms of rainfall) was Brampton and the worst flooding occurred along the Humber River; it was the most severe flooding in the Toronto area in 200 years. 20 bridges were destroyed or damaged beyond repair; the Humber River in Weston rose 6 metres, sweeping away a full block of homes on Raymore Drive, and killing 32 residents; a trailer park in Woodbridge was flooded and destroyed, killing 20 people. Flooding was widespread, from Lake Simcoe to Toronto and from the Niagara region to Lake St. Clair.",81.0,0.0,7472.0,,,10/15/1954 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Prince Rupert BC,11/22/1957 12:00:00 AM,"Prince Rupert BC, November 22, 1957. 7 dead; debris avalanche triggered by heavy rains buried three houses.",7.0,0.0,0.0,,,11/22/1957 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,St. John's NL,2/16/1959 12:00:00 AM,"St. John's NL, February 16, 1959. Described as the province's worst snowstorm, it claimed six lives, left 70,000 without electricity, and blocked roads with 5 m drifts;  a snowslide killed five people in two homes at the Battery, which is located at Chain Rock at the entrance to St. John's Harbour; the sixth victim died in a stranded car.",6.0,10.0,0.0,,,2/16/1959 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Revelstoke BC,3/27/1959 12:00:00 AM,"Revelstoke BC, March 27, 1959. 4 dead; a landslide, which was triggered by highway construction, struck a house and killed 4 occupants.",4.0,0.0,0.0,,,3/27/1959 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Maritime Provinces,6/20/1959 12:00:00 AM,"Maritime Provinces, June 20, 1959. 33 people, mostly lobster fishermen, were killed as hurricane gales, reaching 120 km/h, swept across the Maritimes; caused considerable property damage. Twenty-two fishing boats were destroyed off Escuminac.",33.0,0.0,0.0,0.0,0.0,6/20/1959 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Avalanche,"The Battery, St. John's Harbour NL",2/16/1959 12:00:00 AM,"The Battery, St. John's Harbour NL, February 16, 1959.  A severe storm hit St. John's with winds of up to 220 km/h and left 55 cm of snow on the ground.  An avalanche struck two houses and swept them down the slope, hitting two other houses.  Over 50 rescue workers and residents worked for 12 hours, digging through the snow and the debris to free trapped residents.  In the Outer Battery, another avalanche (caused by the same storm) buried a house that withheld the weight of the snow.  The strong structure protected the residents; however, they were trapped until dug out by rescue workers.  This was the second avalanche to affect The Battery in 40 years.  Inspection of the slopes has shown that a rockfall risk exists, and that The Battery is frequently affected by rockfalls.  The City of St. John's has recently constructed safety fences to protect against rockfalls and avalanches in the Outer Battery area.",5.0,9.0,0.0,,,2/16/1959 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Timmins ON,8/31/1961 12:00:00 AM,"Timmins ON, August 31, 1961. A severe thunderstorm moved across the Timmins area; hail was reported; storm runoff from the Town Creek basin and runoff from streets and storm sewers of Timmins caused Town Creek to reach flood stage; Timmins was flooded resulting in road washouts, smashed houses and undercut foundations; a mother and four children drowned in a house along the bank of the creek.",5.0,0.0,0.0,,,8/31/1961 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,McBride BC,9/7/1960 12:00:00 AM,"McBride BC, September 7, 1960. Victims were highway construction workers.",3.0,0.0,0.0,,,9/7/1960 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,5/25/1961 12:00:00 AM,"Saint John River basin NB, May 25-31, 1961. Extensive rainfall from cyclonic storms over a long period of time added to the already substantial snowmelt resulted in widespread flooding across New Brunswick in late May 1961; significant damage was reported in the Saint John, Nashwaak, Miramichi and Tobique River basins; 1 drowning victim reported.",1.0,0.0,0.0,,,5/31/1961 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Toulnustouc River QC,12/11/1962 12:00:00 AM,"Rivière Toulnustouc QC, December 11, 1962. Nine workers killed by a landslide in marine clay caused by blasting.",9.0,0.0,0.0,,,12/11/1962 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Heat Event,Nova Scotia,7/26/1963 12:00:00 AM,"Nova Scotia, July 26-28, 1963. The longest sustained heat wave in Halifax since 1928 with temperatures of 33-34°C; greater traffic volume caused many minor accidents and several people went to hospital; four individuals drowned, and one died in a burning car.",5.0,0.0,0.0,,,7/28/1963 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,West coast British Columbia,10/12/1962 12:00:00 AM,"West coast British Columbia, October 12, 1962. The remnants of Typhoon Freda, struck the Pacific coast; the storm caused 7 deaths; winds were recorded in Victoria, on Vancouver Island, reaching sustained speeds of 90 km/h with gusts to 145 km/h.",7.0,0.0,0.0,,,10/12/1962 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Saint-Joachim-de-Tourelle QC,12/11/1963 12:00:00 AM,"Saint-Joachim-de-Tourelle QC, December 11, 1963. 4 dead; 59 families evacuated (based on family of 4); landslide in leda clay.",4.0,0.0,236.0,,,12/11/1963 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Ramsey Arm BC,9/16/1964 12:00:00 AM,"Ramsey Arm BC, September 16, 1964. Debris flow caused by heavy rains struck a logging camp; 5 dead.",5.0,0.0,0.0,,,9/16/1964 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Maritime Provinces,12/1/1964 12:00:00 AM,"Maritime Provinces, December 1-2, 1964. A severe snowstorm hit the Maritimes, with gales reaching gust speeds of 160 km/h.  Three fishing boats, including two large draggers, were lost in the storm, accounting for 23 deaths and 8 reported injuries.",23.0,8.0,0.0,0.0,0.0,12/2/1964 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southern Prairies,12/15/1964 12:00:00 AM,"Southern Prairies, December 15, 1964. Referred to as the ""Great Blizzard"", it produced heavy snows, 90 km/h winds, -34°C temperatures; three people froze to death and thousands of animals died.",3.0,0.0,0.0,,,12/15/1964 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,St. Lawrence River QC,1/1/1965 12:00:00 AM,"St. Lawrence River QC, 1965. A flood was caused by an ice jam 20 km downstream from Montréal; damage was reported by several communities and 20 people died.",20.0,0.0,0.0,,,1/1/1965 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Hope BC,1/9/1965 12:00:00 AM,"Hope BC, January 9, 1965. An earthquake in the magnitude of 3.0 on the Richter scale was recorded near Hope, British Columbia; two slides were triggered from Johnson's Peak; the second slide, on Jan. 9, buried vehicles on BC Highway #3, killing four people.",4.0,0.0,0.0,,,1/9/1965 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Ocean Falls BC,1/14/1965 12:00:00 AM,"Ocean Falls BC, January 14, 1965.  Seven people died when a slush avalanche/debris flow caused by melting snow struck the community.",7.0,0.0,0.0,,,1/14/1965 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Avalanche,Granduc Mine BC,2/18/1965 12:00:00 AM,"Granduc Mine BC, February 18, 1965. An avalanche destroyed a miner's camp; 26 dead, 22 injured.",26.0,22.0,0.0,,,2/18/1965 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Baie-Comeau QC,11/3/1966 12:00:00 AM,"Baie-Comeau QC, November 3, 1966. An exceptional fall flood on the north bank of the St. Lawrence River, Québec; the region of Baie-Saint-Paul - Baie-Comeau reported the most severe damage, while the effects of the flood reached the region of Batiscan à Sept-Îles; three people died at Pointe-aux-Anglais on the Côte-Nord, two others died at Charlevoix.",5.0,0.0,0.0,,,11/3/1966 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Camp Creek BC,6/5/1968 12:00:00 AM,"Camp Creek BC, June 5, 1968. Debris flow caused by heavy rains struck a car on the TransCanada Highway.",4.0,0.0,0.0,,,6/5/1968 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Maritime Provinces,10/21/1968 12:00:00 AM,"Maritime Provinces, October 21, 1968. Remnants of Hurricane ""Gladys"" passed over Cape Breton Island, killing one person and producing rainfall of 45-90 mm; the storm caused flooding in New Brunswick and Nova Scotia.",1.0,0.0,0.0,0.0,0.0,10/21/1968 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Porteau BC,2/9/1969 12:00:00 AM,"Porteau BC, February 9, 1969. Rockfall struck a car at Porteau Bluffs.",3.0,1.0,0.0,,,2/9/1969 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Iroquois NB,5/11/1969 12:00:00 AM,"Iroquois NB, May 11, 1969. Spring runoff created flood conditions throughout the upper portion of the Saint John River basin, New Brunswick; a 9-year old child drowned in a river at Iroquois, Madawaska County.",1.0,0.0,0.0,,,5/11/1969 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Montreal QC,12/28/1969 12:00:00 AM,"Montreal QC, December 28, 1969. A 60 hour snowstorm dumped 70 cm of snow on Montréal causing 15 deaths.",15.0,0.0,0.0,,,12/28/1969 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,2/2/1970 12:00:00 AM,"Saint John River basin NB, February 2-6, 1970. Snowmelt, ice jams and heavy rainfall caused flooding in New Brunswick; a series of ice jams in six rivers caused the destruction of 32 bridges and caused the damage of 124 other bridges. Extensive damage was done to private homes, farmsteads, farm equipment, fishing gear,  industrial and commercial companies. Over 600 properties were damaged.  One person died when a barn collapsed, and two others drowned.",3.0,0.0,0.0,3737000.0,1104532.0,2/6/1970 12:00:00 AM,1550023.0,2186977.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Tornado,"Sudbury, Lively, Coppercliff and Field ON",8/20/1970 12:00:00 AM,"Sudbury, Lively, Coppercliff and Field ON, August 20, 1970.  An F3 tornado (wind speeds of 252-330 km/h) caused the loss of six lives, 200 injuries, and extensive damage to property.",6.0,200.0,0.0,75000.0,22167.5,8/20/1970 12:00:00 AM,75000.0,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Avalanche,Terrace BC,1/1/1971 12:00:00 AM,"Terrace BC, 1971. 7 dead, one survivor; eight people were waiting out a storm in a small café when an avalanche struck the building.",7.0,0.0,1.0,,,1/1/1971 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Fraser Canyon BC,5/4/1971 12:00:00 AM,"Fraser Canyon BC, May 4, 1971. CNR train derailed by rockfall.",3.0,0.0,0.0,,,5/4/1971 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Saint-Jean-Vianney QC,5/4/1971 12:00:00 AM,"Saint-Jean-Vianney QC, May 4, 1971. 31 dead, 1500 evacuated (entire town); during a lengthy rainstorm, a rapid retrogressive flowslide in leda clay swept away several homes as a 213 metre hole appeared in the ground swallowing the houses, several cars and a bus.",31.0,0.0,1500.0,1250000.0,358851.7,5/4/1971 12:00:00 AM,1250000.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Tornado,"Maniwaki, Déléage, Egan, South Region of Outaouais QC",5/14/1971 12:00:00 AM,"Maniwaki, Déléage and Egan-South Region of Outaouais QC, May 14, 1971. A tornado damaged 71 residences, and completely destroyed 6. 25 families were evacuated (based on family of 4), 11 people were injured and 2 people were killed.",2.0,11.0,100.0,,,5/14/1971 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Corner Brook NL,5/15/1972 12:00:00 AM,"Corner Brook NL, May 15, 1972. Spring runoff accompanied by rainfall caused flooding affecting communities on the Port au Prince Peninsula and area;  damage to CNR; in Corner Brook, a 3-year old child drowned when swept away by a swollen brook behind her home.",1.0,0.0,0.0,,,5/15/1972 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Barrie ON,3/18/1973 12:00:00 AM,"Barrie ON, March 18, 1973. A bus-truck collision on Hwy 400 caused 12 deaths and 43 blizzard-related injuries.",12.0,43.0,0.0,,,3/18/1973 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Harbour Breton NL,8/1/1973 12:00:00 AM,"Harbour Breton NL, August 1, 1973. Debris avalanche struck houses; 4 houses were swept into the harbour and destroyed.",4.0,0.0,0.0,,,8/1/1973 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Tornado,Windsor ON,4/3/1974 12:00:00 AM,"Windsor ON, April 3, 1974. 9 dead, 30 injured.",9.0,30.0,0.0,,,4/3/1974 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Vancouver Island BC,3/1/1975 12:00:00 AM,"Vancouver Island BC, March 1975.",14.0,0.0,0.0,,,3/1/1975 12:00:00 AM,,0.0,0.0,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern AB,6/1/1975 12:00:00 AM,"Southwestern AB, June 1975.  A severe rain storm occurred over the upper portion of the Oldman River Basin in southwestern Alberta.  During a four-day period, the storm deluged the area with 360 mm of rain.  The storm resulted in flooding along the Oldman River and many of its tributaries.  Flood damage occurred in the towns of Waterton, Pincher Creek, Fort Macleod, Cardston and the City of Lethbridge.  At Fort Macleod, one resident drowned in the flood waters of the Oldman River.",1.0,0.0,0.0,,,6/1/1975 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Devastation Glacier BC,7/22/1975 12:00:00 AM,"Devastation Glacier BC, July 22, 1975. A massive rock avalanche buries geophysical survey crew.",4.0,0.0,0.0,,,7/22/1975 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Tornado,Saint Bonaventure QC,7/25/1975 12:00:00 AM,"Saint Bonaventure Region of Trois-Rivières QC, July 25, 1975. A tornado, which started around 5:40 pm, caused electrical failures and much damage; 75 dwellings were hit, leaving 45 uninhabitable; 918 people had to be relocated. There were 59 people injured, and 3 people died. The church was completely destroyed.",3.0,59.0,918.0,,,7/25/1975 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Îles-de-la-Madeleine QC,7/28/1975 12:00:00 AM,"Îles-de-la-Madeleine QC, July 28, 1975. Hurricane ""Blanche"".  Violent winds up to 115 km/h accompanies with 120 mm of rain caused major damages. One person was killed, and seven fishing boats were damaged.",1.0,0.0,0.0,,,7/28/1975 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Lake Superior ON,11/10/1975 12:00:00 AM,"Lake Superior ON, November 10, 1975. The entire crew of 29 died: the 218-metre ore carrier ""Edmund Fitzgerald"" sailing out of Sault Ste. Marie sank during a gale in 156 metres of water.",29.0,0.0,0.0,,,11/10/1975 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Region of Quebec City and Trois-Rivières QC,1/2/1976 12:00:00 AM,"Region of Québec and Trois-Rivières QC, January 2, 1976. A snowstorm caused major blackouts; 10 people were injured; 1 person died, and over 1,100 people provided assistance during the storm.",1.0,10.0,0.0,,,1/2/1976 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Grand Falls NL,5/4/1976 12:00:00 AM,"Grand Falls NL, May 4, 1976. Spring runoff caused the rise of the Exploits River which inundated a section of highway west of Grand Falls;  two people were drowned when their vehicle went off the highway and into 3 meters of water.",2.0,0.0,0.0,,,5/4/1976 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,3/31/1976 12:00:00 AM,"Saint John River Basin NB, March 31 – April 5, 1976. Town of Woodstock, Villages of Hartland, Ste Anne de Madawaska, Perth-Andover and Green River, New Brunswick; some river systems in the northeast of New Brunswick were also affected; cyclonic storms and high snowmelt rate contributed to cause severe ice jam flooding, inundated regional highways and municipal streets as well as railroads and bridges; massive ponds formed in some residential areas; losses in crops and livestock; a State of Emergency was declared; 400 people were evacuated as the flood submerged about 200 homes, several businesses, and a junior high school; 2 people died, one from a trail derailment, the other drowned.",2.0,0.0,400.0,975000.0,188102.9,4/5/1976 12:00:00 AM,155109.0,819891.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southwestern Ontario,1/26/1978 12:00:00 AM,"Southwestern Ontario, January 26, 1978. 32 cm of snow in 36 hours.  Heavy snow and high winds (>115 km/hr), extensive damage done; 400 injuries.",8.0,400.0,0.0,,,1/26/1978 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Avalanche,Golden BC,2/14/1979 12:00:00 AM,"Golden BC, February 14, 1979. An avalanche took the lives of seven heli-skiers in the Purcell Range southwest of Golden, B.C.",7.0,0.0,0.0,,,2/14/1979 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Tornado,Woodstock ON,8/7/1979 12:00:00 AM,"Woodstock ON, August 7, 1979.",2.0,0.0,0.0,,,8/7/1979 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,"Belmoral Mine, Val d'Or, QC",5/20/1980 12:00:00 AM,"Belmoral Mine, Val d'Or QC, May 20, 1980.  Cave-in of mine triggered a flow of lacustrine sediments into mine workings.",8.0,0.0,0.0,,,5/20/1980 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southwest British Columbia,12/4/1980 12:00:00 AM,"Southwest British Columbia, December 4, 1980. A severe blizzard causing heavy snows (20-30 cm), strong winds, and record low temperatures struck southwestern mainland British Columbia and Victoria; three died due to the storm.",3.0,0.0,0.0,,,12/4/1980 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Edmonton AB,1/1/1981 12:00:00 AM,"Edmonton AB, 1981. A thunderstorm dropped 56 mm of rain in less than 3 hours causing severe and widespread flooding; the flooding resulted in washouts, mudslides and 4 deaths.",4.0,0.0,0.0,,,1/1/1981 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Avalanche,Golden BC,2/23/1981 12:00:00 AM,"Golden BC, February 23, 1981. An avalanche killed 3 heli-skiers near Conrad Icefield, west of Golden, B.C.",3.0,0.0,0.0,,,2/23/1981 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,7/28/1981 12:00:00 AM,"Calgary AB, July 28, 1981. One of the most damaging hailstorms in Canada hit Calgary; it lasted 15 minutes; 2 dead.",2.0,0.0,0.0,,,7/28/1981 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Squamish BC,10/28/1981 12:00:00 AM,"M-Creek Bridge, Highway 99, Squamish BC, October 28, 1981. 9 dead; cars plunged into creek after debris flow had destroyed bridge during heavy rains and increased water levels.",9.0,0.0,0.0,,,10/28/1981 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Greater Vancouver BC,10/30/1981 12:00:00 AM,"Greater Vancouver BC, October 30-31, 1981.  An estimated 70 mm of rainfall caused road and rail washouts, flooding of buildings and erosion. The accompanying wind caused hydro blackouts throughout Greater Vancouver, the Fraser Valley and along the Sunshine Coast. Blocked culverts and plugged storm drains caused extensive damage to surrounding areas. The following creeks reported the majority of the flooding: Lynn Creek, Seymour Creek and Mosquito Creek. Areas which received the most damage were: District of North Vancouver, City of North Vancouver, Pemberton, Squamish and Howe Sound. First Nation reserves also reported damage. One 17 year old drowned while trying to cross a creek; 4 people went missing and 5 people were killed due to the washing out of a bridge.",10.0,0.0,0.0,3130147.0,379411.8,10/31/1981 12:00:00 AM,217888.0,2912259.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Off the coast of Newfoundland,2/14/1982 12:00:00 AM,"Off the coast of Newfoundland, February 14-15, 1982.  The ocean-drilling rig ""Ocean Ranger"" overturned and sank during an intense snowstorm with winds in excess of 100 km/h off the east coast of Newfoundland: most lifeboats crashed into the pillars of the rig and sank or were flipped over by the waves.  There were no ""survival suits"". When the supply ship got to the scene, less than an hour after being dispatched, only one lifeboat was found afloat with living people inside: the lifeboat slowly rolled over, eventually killing all inside: 84 died: the severe storm also caused the ""Mechanic Tarasov"" to sink with the loss of 33 lives.",117.0,0.0,0.0,,,2/14/1982 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Tornado,Montreal (Sainte-Rose) QC,6/14/1982 12:00:00 AM,"Montreal (Sainte-Rose) QC, June 14, 1982. 5 fatalities, 26 injured, and extensive damage; hundreds of homes and barns flattened.",5.0,26.0,0.0,,,6/14/1982 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Truro NS,2/5/1984 12:00:00 AM,"Truro NS, February 5-8, 1984. A combination of mild temperatures, rainfall, snowmelt and ice jams caused flooding in the Truro area; along the Salmon and North Rivers several homes were inundated; Feb. flood described as the worst in 50 years; one death from fumes while pumping out a basement.",1.0,0.0,0.0,,,2/8/1984 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Ontario,2/13/1984 12:00:00 AM,"Southern Ontario, February 13-17, 1984. Toronto, Chatham, Dresden, Port Bruce, St. Thomas, and Brantford experienced flooding due to very mild weather and rainfall; ice jams formed on several rivers causing them to overflow; several roads were closed due to flooding, most of them along the St. Clair and Thames River in the southeastern part of Ontario; in Toronto, the Don Valley Parkway was closed in areas due to overflow in the Don River; two people died as they were swept away on Black Creek in Toronto; over a hundred were evacuated in southern Ontario; utilities were disrupted in some areas and businesses were forced to close.",2.0,0.0,150.0,,,2/17/1984 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,4/25/1984 12:00:00 AM,"Saint John River basin NB, April 25 - May 6, 1984. Due to rain, mild temperatures and snowmelt in late Apr. and early May, the Saint John River flooded areas between Fredericton and Gagetown; several houses were inundated and the TransCanada Highway was closed for several days;  one person was reported to have drowned when his vehicle left a flooded section of Route #690 near Lakeville Corner and plunged into deeper water.",1.0,0.0,0.0,,,5/6/1984 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Tornado,Eastern Ontario and Western Quebec,7/15/1984 12:00:00 AM,"Eastern Ontario and Western Quebec, July 15, 1984. 1 dead, 43 injured; destruction of 300 houses. Québec: Sheenboro, Blue Sea Lake, Bouchette, Caymant Region of Outaouais. In Québec, 37 houses were damaged, 10 houses destroyed.",1.0,43.0,0.0,,,7/15/1984 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Pemberton area BC,10/6/1984 12:00:00 AM,"Pemberton area BC, October 6-8, 1984. Persistent heavy rains over three days caused severe flooding in the Pemberton, Squamish, and Lion's Bay areas; 300 people were evacuated; the flood caused one death.",1.0,0.0,300.0,3999112.0,395951.7,10/8/1984 12:00:00 AM,637747.0,3361365.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,West Coast of British Columbia,10/11/1984 12:00:00 AM,"West Coast of British Columbia, October 11-12, 1984. A storm unexpectedly formed from the remnants of typhoon Odgen and caused the deaths of 5 fishermen.",5.0,0.0,0.0,,,10/12/1984 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Windsor ON,5/30/1985 12:00:00 AM,"Windsor-Leamington ON, May 30, 1985. Golf-ball sized hailstones smashed greenhouses and flattened crops.",5.0,0.0,0.0,16390000.0,1560952.4,5/30/1985 12:00:00 AM,0.0,0.0,,,,16390000.0,,0.0,0.0,
